id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado
3940,19941,2025-07-11,6295.16,CERRADO
3942,2998,2025-06-24,119.97,ABIERTO
3943,8847,2025-12-17,12613.07,CERRADO
3952,7559,2025-06-07,6225.05,ABIERTO
3953,3625,2025-07-12,4789.06,ABIERTO
3956,25840,2025-07-18,595.29,CERRADO
3958,20108,2025-02-27,1477.23,ABIERTO
3959,7652,2025-01-09,948.25,RECHAZADO
3962,24728,2025-03-22,-9975.57,ABIERTO
3963,9240,2025-08-17,7187.3,ABIERTO
3964,14228,2025-12-07,11452.26,CERRADO
3965,3206,2025-10-08,6563.17,CERRADO
3966,7903,2026-01-16,8987.94,CERRADO
3968,18193,2025-01-30,6686.15,CERRADO
3971,23291,2025-02-25,8269.62,CERRADO
3972,15237,2025-08-29,5647.36,ABIERTO
3974,9287,2025-01-19,8516.19,RECHAZADO
3975,7128,2025-03-14,13345.32,RECHAZADO
3979,3748,2025-05-10,9152.39,CERRADO
3981,23250,2026-01-01,4635.03,RECHAZADO
3982,23822,2026-05-02,7730.37,CERRADO
3984,6846,2026-02-13,9292.63,CERRADO
3985,14890,2025-02-01,4233.11,ABIERTO
3987,11656,2025-08-05,332.5,CERRADO
3988,22878,2025-10-23,9807.5,ABIERTO
3992,20581,2025-11-06,2785.74,ABIERTO
3994,3333,2025-11-21,988.94,CERRADO
3996,12368,2025-06-05,13281.21,ABIERTO
3998,15461,2025-01-16,7040.89,CERRADO
3999,18508,2025-01-15,4780.1,ABIERTO
4002,2692,2026-02-05,3239.02,CERRADO
4004,941,2025-04-28,8043.41,CERRADO
4005,21732,2025-05-18,4388.31,ABIERTO
4007,1575,2025-11-18,2109.44,RECHAZADO
4008,136,2025-09-01,1083.49,RECHAZADO
4009,4119,2025-04-19,10778.91,ABIERTO
4010,21991,2025-01-31,2747.99,RECHAZADO
4011,9302,2025-03-04,10545.03,RECHAZADO
4014,12857,2025-02-27,10770.04,CERRADO
4015,13473,2026-06-01,14532.55,ABIERTO
4019,13918,2025-12-31,8618.7,RECHAZADO
4021,22042,2025-08-10,6405.61,CERRADO
4022,21221,2025-07-26,9855.96,CERRADO
4023,24175,2025-12-22,8261.71,RECHAZADO
4026,12992,2025-06-26,9131.55,CERRADO
4028,17745,2025-12-19,769.52,CERRADO
4029,4185,2025-03-16,12036.71,CERRADO
4032,12057,2025-09-04,397.02,ABIERTO
4033,24051,2025-10-26,14356.15,CERRADO
4034,3793,2025-08-26,13451.57,RECHAZADO
4036,15794,2025-02-01,7743.82,ABIERTO
4039,2551,2025-01-12,11547.38,CERRADO
4040,16248,2025-04-24,12376.23,CERRADO
4042,22732,2025-08-04,4186.93,RECHAZADO
4045,22814,2025-03-30,9944.11,CERRADO
4047,12377,2025-04-20,12130.22,CERRADO
4048,14037,2025-11-10,210.49,ABIERTO
4049,12057,2025-02-20,13927.39,RECHAZADO
4050,1635,2025-05-29,13723.13,ABIERTO
4051,12342,2025-03-01,10150.46,RECHAZADO
4053,6087,2025-01-19,5590.44,RECHAZADO
4054,7102,2025-11-16,2376.43,ABIERTO
4056,8831,2025-04-12,797.11,ABIERTO
4059,8137,2025-01-13,3084.8,ABIERTO
4061,14763,2025-09-13,13760.9,CERRADO
4063,14596,2025-03-02,12625.8,CERRADO
4065,14595,2025-08-12,4467.48,CERRADO
4066,23425,2025-02-12,1239.42,RECHAZADO
4067,3348,2025-09-26,3840.52,RECHAZADO
4069,17063,2025-12-06,10230.93,CERRADO
4070,8778,2025-08-29,10777.76,ABIERTO
4071,9860,2025-01-16,1578.6,ABIERTO
4072,15629,2025-06-19,13731.04,CERRADO
4075,17031,2025-07-11,10776.28,ABIERTO
4076,22366,2025-11-21,3995.54,RECHAZADO
4077,3127,2025-09-22,13138.02,ABIERTO
4079,16808,2025-01-17,6485.56,ABIERTO
4081,1551,2025-11-17,9836.58,CERRADO
4082,1412,2025-03-06,13618.29,RECHAZADO
4084,4994,2025-04-03,1098.64,ABIERTO
4085,14683,2025-07-10,5572.33,ABIERTO
4087,9494,2025-07-18,5232.05,CERRADO
4088,809,2025-04-18,8841.2,CERRADO
4089,20437,2025-09-27,8482.4,CERRADO
4090,19196,2025-01-25,2926.91,RECHAZADO
4092,12587,2025-12-04,14244.05,ABIERTO
4093,11962,2026-01-17,12520.09,RECHAZADO
4095,7345,2025-03-18,3091.44,CERRADO
4096,18900,2025-05-24,9164.45,ABIERTO
4098,6075,2025-02-16,4142.05,ABIERTO
4099,5645,2025-05-20,1838.01,CERRADO
4100,11101,2026-02-13,8089.76,CERRADO
4101,6564,2025-06-11,10588.58,RECHAZADO
4103,15459,2025-07-15,2819.16,CERRADO
4106,3880,2026-02-22,3573.06,ABIERTO
4107,9827,2026-02-06,5296.16,ABIERTO
4108,2167,2025-06-09,7320.67,ABIERTO
4113,5073,2025-03-27,8959.2,ABIERTO
4117,17179,2025-06-12,11132.46,CERRADO
4118,13852,2025-08-11,10559.26,CERRADO
4120,1894,2025-06-08,13268.93,RECHAZADO
4121,139,2025-08-11,865.09,ABIERTO
4122,21447,2025-12-28,4959.35,RECHAZADO
4123,5528,2025-06-07,8166.03,CERRADO
4126,20262,2025-12-18,6134.71,RECHAZADO
4127,21547,2025-11-19,13011.85,CERRADO
4128,12502,2025-04-13,3425.53,RECHAZADO
4130,13332,2025-04-01,5304.16,CERRADO
4131,12550,2026-01-11,5862.97,ABIERTO
4133,6320,2025-02-08,12009.85,ABIERTO
4134,22680,2025-07-27,322.87,ABIERTO
4137,15879,2025-01-15,2177.12,ABIERTO
4139,22004,2025-11-08,11153.36,CERRADO
4141,7754,2025-01-05,9327.54,ABIERTO
4143,6316,2025-04-06,2542.41,RECHAZADO
4145,24131,2025-03-12,6596.09,ABIERTO
4148,8214,2026-01-10,11212.13,CERRADO
4149,10041,2025-04-23,12265.33,ABIERTO
4151,23194,2025-09-02,3710.3,ABIERTO
4152,19964,2025-06-28,12078.71,ABIERTO
4153,4841,2025-10-03,9943.86,ABIERTO
4154,14036,2025-05-09,14131.66,CERRADO
4160,21558,2025-05-30,11331.44,CERRADO
4161,2377,2025-06-04,12363.66,ABIERTO
4162,18442,2025-07-31,799.79,CERRADO
4163,19988,2026-02-17,7941.98,CERRADO
4164,11924,2025-08-15,14424.08,CERRADO
4167,4143,2025-12-25,9682.25,CERRADO
4169,19035,2025-06-23,1324.73,ABIERTO
4171,21868,2025-03-27,3990.48,CERRADO
4172,15935,2025-09-27,13446.24,CERRADO
4174,6308,2025-10-19,5615.52,ABIERTO
4175,10195,2026-02-24,6346.52,ABIERTO
4176,11532,2025-05-04,7059.85,CERRADO
4178,6693,2025-01-19,14476.94,RECHAZADO
4179,15016,2025-05-16,10172.77,CERRADO
4180,22486,2025-12-22,11879.32,ABIERTO
4184,22946,2026-01-13,3765.97,ABIERTO
4186,24367,2025-05-08,587.95,ABIERTO
4187,22597,2025-12-07,2577.14,ABIERTO
4190,8565,2025-06-18,7242.28,CERRADO
4192,11655,2025-03-13,7881.43,CERRADO
4194,24321,2025-01-04,9149.5,CERRADO
4195,6685,2025-04-16,9266.69,CERRADO
4197,9766,2025-02-01,3956.79,ABIERTO
4200,11234,2025-04-18,14608.47,RECHAZADO
4203,12276,2025-10-06,9814.44,ABIERTO
4205,6686,2026-01-10,11494.9,CERRADO
4206,21152,2025-12-13,1805.19,CERRADO
4208,5003,2025-08-03,9469.15,CERRADO
4209,14494,2025-11-03,6631.73,CERRADO
4210,17289,2025-04-06,9027.68,CERRADO
4213,837,2025-01-13,11143.13,CERRADO
4215,11316,2025-11-07,1179.88,CERRADO
4218,11744,2025-07-19,11364.46,CERRADO
4219,7394,2025-02-07,8085.21,RECHAZADO
4221,18407,2025-08-05,9420.79,ABIERTO
4222,19431,2025-12-13,8156.76,ABIERTO
4223,4089,2025-03-16,13567.3,ABIERTO
4224,15592,2026-01-11,4653.24,CERRADO
4227,2060,2025-05-13,6028.64,CERRADO
4229,15806,2025-11-05,8678.88,CERRADO
4230,20069,2025-08-28,10210.7,CERRADO
4235,12171,2025-07-07,12492.96,ABIERTO
4237,4796,2025-03-31,1897.11,ABIERTO
4238,17930,2025-09-16,394.94,CERRADO
4240,18008,2025-12-23,3222.54,CERRADO
4241,12326,2025-04-27,5562.54,CERRADO
4242,6614,2026-09-01,1961.19,CERRADO
4243,8494,2025-01-06,8086.43,ABIERTO
4247,15362,2025-07-27,9594.43,CERRADO
4248,18874,2025-04-16,10424.39,ABIERTO
4250,14834,2026-02-06,12859.0,ABIERTO
4251,24907,2025-11-12,9492.79,CERRADO
4252,464,2025-04-01,6423.36,ABIERTO
4253,5657,2025-08-28,10344.9,CERRADO
4254,10627,2025-10-18,7291.11,ABIERTO
4256,25539,2025-08-06,2846.88,CERRADO
4257,21621,2026-01-28,3905.24,CERRADO
4258,16357,2025-04-06,2970.16,ABIERTO
4260,13057,2025-07-15,5624.48,CERRADO
4264,18269,2025-06-10,5192.11,ABIERTO
4267,4972,2026-08-01,13154.09,CERRADO
4270,15893,2026-01-23,3654.82,ABIERTO
4271,22783,2025-02-20,3961.28,RECHAZADO
4274,6287,2025-11-22,1441.64,CERRADO
4275,23477,2025-03-14,5520.6,ABIERTO
4276,276,2025-07-21,462.82,CERRADO
4278,2412,2026-01-24,1358.29,RECHAZADO
4279,17649,2025-09-15,1988.72,CERRADO
4280,25769,2025-12-17,3258.14,ABIERTO
4282,2692,2025-06-13,13079.72,CERRADO
4283,20764,2025-10-06,-3812.07,ABIERTO
4284,16427,2026-02-20,14473.34,RECHAZADO
4289,24831,2026-01-19,6486.85,CERRADO
4290,5842,2025-06-26,11496.08,CERRADO
4292,25503,2025-09-06,11103.63,CERRADO
4293,11382,2025-04-04,13424.17,CERRADO
4294,2028,2026-01-18,10041.52,CERRADO
4297,20736,2025-04-19,12100.17,RECHAZADO
4301,21429,2025-10-21,7997.63,CERRADO
4304,25874,2025-10-27,3348.22,ABIERTO
4308,11462,2026-01-22,5526.29,ABIERTO
4309,3896,2025-09-09,7810.74,RECHAZADO
4311,10133,2025-09-16,2926.38,ABIERTO
4314,22882,2025-11-17,3090.81,ABIERTO
4316,11627,2025-03-15,14713.29,CERRADO
4319,24479,2025-06-17,11038.73,CERRADO
4323,11609,2025-11-22,310.58,CERRADO
4324,20534,2025-07-18,8401.29,ABIERTO
4326,23593,2025-03-08,14500.17,CERRADO
4329,25597,2026-01-14,12646.64,ABIERTO
4330,19032,2025-08-06,279.77,ABIERTO
4331,24715,2025-06-07,14204.02,CERRADO
4332,19312,2026-01-03,4257.35,ABIERTO
4333,13407,2025-08-18,4326.29,RECHAZADO
4334,22103,2025-11-24,8037.42,RECHAZADO
4335,5364,2025-07-29,6890.05,ABIERTO
4337,16074,2025-10-13,2741.79,ABIERTO
4338,21930,2025-07-26,877.1,CERRADO
4340,23436,2026-02-01,5212.21,ABIERTO
4342,2371,2025-09-15,-5718.7,RECHAZADO
4344,21773,2025-11-27,4169.82,ABIERTO
4345,2273,2026-01-01,3606.53,CERRADO
4352,24883,2025-12-08,7074.29,ABIERTO
4355,15578,2025-07-21,5816.07,ABIERTO
4357,14133,2025-05-26,9779.77,RECHAZADO
4358,20228,2026-01-04,11606.38,CERRADO
4359,18260,2026-02-16,1549.2,CERRADO
4360,1808,2025-12-11,6030.66,RECHAZADO
4361,25844,2026-01-30,9380.77,ABIERTO
4364,3002,2025-03-21,14579.77,ABIERTO
4365,39,2025-10-14,4344.69,CERRADO
4366,13949,2025-11-04,1459.48,ABIERTO
4367,23530,2025-04-12,9402.53,CERRADO
4369,20706,2025-02-03,7302.23,ABIERTO
4371,10680,2025-03-22,8855.53,RECHAZADO
4373,8367,2025-03-09,5896.25,ABIERTO
4374,7509,2025-06-03,8204.58,RECHAZADO
4375,3581,2025-08-29,3276.54,ABIERTO
4377,2031,2025-11-14,14929.44,RECHAZADO
4379,13867,2025-02-07,13580.2,CERRADO
4380,1604,2025-04-04,9769.46,CERRADO
4381,20828,2025-11-28,3690.23,RECHAZADO
4382,24129,2026-01-09,11946.79,ABIERTO
4383,19838,2025-03-20,4066.36,ABIERTO
4384,19251,2025-01-03,1884.59,CERRADO
4385,21646,2025-11-21,205.37,ABIERTO
4388,1592,2025-11-12,11207.46,CERRADO
4389,5850,2025-01-01,745.06,CERRADO
4392,19140,2026-01-08,13917.44,CERRADO
4393,17324,2025-07-27,353.18,RECHAZADO
4398,15728,2026-01-14,14361.73,ABIERTO
4399,20171,2025-02-01,2798.9,CERRADO
4400,8617,2025-10-29,741.22,CERRADO
4402,9628,2026-01-18,6696.06,CERRADO
4403,2842,2025-02-23,2899.26,CERRADO
4404,25612,2025-02-04,1492.54,ABIERTO
4405,3959,2025-06-30,627.09,RECHAZADO
4407,10493,2025-04-07,2080.07,RECHAZADO
4410,10076,2025-09-03,7067.39,ABIERTO
4412,1728,2025-02-11,762.31,ABIERTO
4413,9630,2025-11-19,9736.59,ABIERTO
4414,9053,2025-10-05,14113.24,CERRADO
4415,21765,2025-01-26,9242.96,CERRADO
4419,23940,2025-07-20,9949.55,CERRADO
4420,562,2025-02-28,5890.82,CERRADO
4421,19774,2025-02-05,3602.42,RECHAZADO
4422,18434,2025-12-17,8430.56,RECHAZADO
4424,24684,2025-11-20,5331.65,ABIERTO
4426,22702,2025-09-13,8845.67,RECHAZADO
4429,24498,2025-11-14,2474.3,ABIERTO
4431,8775,2025-10-13,4482.84,ABIERTO
4437,156,2025-05-12,5968.97,ABIERTO
4438,2160,2025-12-27,13565.5,CERRADO
4439,5564,2026-01-25,3762.51,CERRADO
4440,23764,2025-10-11,468.89,RECHAZADO
4443,13635,2025-06-11,14537.68,CERRADO
4445,1288,2025-06-06,10643.4,ABIERTO
4446,8727,2025-04-26,10385.92,CERRADO
4447,13543,2025-04-13,12768.09,RECHAZADO
4449,15797,2025-07-20,6615.87,ABIERTO
4450,17545,2025-03-31,6398.15,ABIERTO
4451,5768,2025-08-23,5048.07,CERRADO
4452,14071,2025-02-28,11156.75,CERRADO
4454,20707,2025-07-08,7280.05,RECHAZADO
4455,934,2026-01-09,2239.47,ABIERTO
4456,10896,2025-12-28,1730.23,RECHAZADO
4457,1638,2025-03-16,4542.53,CERRADO
4458,18014,2025-05-05,8521.45,RECHAZADO
4461,19108,2026-01-07,5111.68,RECHAZADO
4462,17638,2025-03-11,13699.16,ABIERTO
4466,9273,2025-10-31,10619.28,CERRADO
4468,18255,2025-01-11,12368.94,CERRADO
4471,9773,2025-06-20,322.13,CERRADO
4472,9324,2025-12-28,2688.16,ABIERTO
4474,3246,2025-08-08,589.72,ABIERTO
4475,25546,2025-12-22,396.9,ABIERTO
4476,1017,2025-09-09,8206.18,ABIERTO
4477,25763,2025-04-13,10544.19,CERRADO
4478,11146,2025-09-23,3371.03,ABIERTO
4479,431,2026-01-02,13956.44,CERRADO
4481,21021,2026-01-26,13090.96,RECHAZADO
4483,23313,2025-06-23,9449.51,CERRADO
4484,2476,2025-04-06,7779.58,CERRADO
4485,4399,2025-01-15,14191.91,ABIERTO
4489,13084,2025-05-20,1995.71,CERRADO
4492,8055,2025-01-29,5048.56,ABIERTO
4493,14297,2025-09-21,4963.6,CERRADO
4495,18249,2025-09-21,2754.88,ABIERTO
4497,5150,2025-06-30,2100.44,CERRADO
4499,5213,2025-03-16,4150.67,CERRADO
4502,8526,2025-05-17,13905.74,RECHAZADO
4505,16454,2026-02-18,8410.75,RECHAZADO
4507,11613,2025-05-12,14274.09,RECHAZADO
4508,25735,2025-12-02,273.0,RECHAZADO
4509,88,2025-08-21,2496.99,CERRADO
4510,3739,2025-04-26,14002.05,CERRADO
4511,9324,2025-12-28,2688.16,ABIERTO
4512,16110,2025-10-20,14818.54,ABIERTO
4513,679,2025-06-23,14161.93,ABIERTO
4517,5668,2025-11-28,11057.31,CERRADO
4519,8526,2025-05-17,13905.74,RECHAZADO
4520,8768,2025-01-25,2863.49,ABIERTO
4521,6051,2025-07-15,4083.6,ABIERTO
4523,19571,2025-08-13,8283.79,ABIERTO
4526,18228,2025-11-17,13973.16,CERRADO
4528,10627,2025-10-18,7291.11,ABIERTO
4529,15538,2025-01-07,14296.85,ABIERTO
4534,23679,2025-09-16,6832.08,ABIERTO
4535,18662,2025-06-13,5421.05,CERRADO
4537,13320,2025-03-02,4481.19,CERRADO
4538,24254,2025-06-08,4004.38,CERRADO
4539,9321,2025-08-23,597.85,ABIERTO
4540,11884,2025-02-07,11449.61,CERRADO
4543,19947,2025-09-12,8801.03,CERRADO
4544,9984,2025-04-18,3062.03,RECHAZADO
4546,6772,2025-08-11,9201.83,RECHAZADO
4547,9543,2025-11-10,14269.64,RECHAZADO
4548,6461,2025-11-08,411.68,CERRADO
4549,6843,2025-04-15,693.97,RECHAZADO
4550,7559,2025-06-07,6225.05,ABIERTO
4554,9968,2026-01-14,14685.51,ABIERTO
4557,20310,2025-12-29,2568.94,ABIERTO
4562,21221,2025-07-26,9855.96,CERRADO
4566,20506,2025-12-05,14053.02,ABIERTO
4567,6857,2025-05-28,8031.05,ABIERTO
4568,8757,2025-04-18,581.68,ABIERTO
4569,8000,2025-04-03,10003.91,CERRADO
4570,16976,2025-02-10,10001.37,ABIERTO
4571,18563,2025-10-09,11684.16,RECHAZADO
4572,21089,2026-02-17,1043.91,CERRADO
4573,25777,2025-08-23,2080.21,ABIERTO
4575,139,2025-08-11,865.09,ABIERTO
4577,17008,2025-06-04,2030.56,ABIERTO
4580,23259,2025-01-20,5724.16,CERRADO
4582,6535,2026-01-26,14195.58,RECHAZADO
4584,5850,2025-01-01,745.06,CERRADO
4585,4946,2025-07-30,564.29,ABIERTO
4587,20874,2025-01-29,5212.81,CERRADO
4588,14602,2025-11-17,3895.18,ABIERTO
4589,24753,2025-12-29,9243.95,ABIERTO
4590,10386,2025-08-14,3876.08,RECHAZADO
4591,22336,2025-08-08,6990.68,CERRADO
4592,2412,2026-01-24,1358.29,RECHAZADO
4593,3323,2025-05-10,1354.83,CERRADO
4599,17641,2025-10-25,7746.44,ABIERTO
4600,15893,2026-01-23,3654.82,ABIERTO
4605,14029,2025-10-05,13356.62,RECHAZADO
4607,12631,2025-04-16,11965.15,RECHAZADO
4608,9264,2025-04-21,12626.59,CERRADO
4609,19198,2025-08-27,10786.07,ABIERTO
4612,19239,2025-07-12,10098.65,CERRADO
4613,10643,2025-10-04,303.03,ABIERTO
4617,3953,2025-06-27,14622.5,CERRADO
4620,10815,2025-10-11,14958.46,ABIERTO
