id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,motivo
3504,11346,2025-05-05,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3507,3349,2025-05-02,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3508,22129,2025-09-18,9039.02,,El estado del siniestro se encuentra vacio
3509,18194,2025-12-30,2757.05,,El estado del siniestro se encuentra vacio
3510,25,2025-08-10,13009.48,,El estado del siniestro se encuentra vacio
3512,10191,2025-01-15,2182.12,,El estado del siniestro se encuentra vacio
3516,8983,2026-01-31,13558.2,,El estado del siniestro se encuentra vacio
3518,5093,2025-04-20,891.98,,El estado del siniestro se encuentra vacio
3519,8836,2025-06-09,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3524,7652,2025-04-11,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3527,15547,2025-10-14,7522.5,,El estado del siniestro se encuentra vacio
3530,17762,2025-07-31,,ABIERTO,No cuenta con un monto de siniestro
3533,21048,2025-02-23,13697.87,,El estado del siniestro se encuentra vacio
3534,2876,2025-04-08,,RECHAZADO,No cuenta con un monto de siniestro
3537,24015,2025-11-02,10150.84,,El estado del siniestro se encuentra vacio
3538,1345,2026-01-12,,CERRADO,No cuenta con un monto de siniestro
3539,25648,2025-12-24,8540.58,,El estado del siniestro se encuentra vacio
3545,7239,2025-09-21,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3546,1257,2025-06-15,,CERRADO,No cuenta con un monto de siniestro
3550,23645,2026-02-24,,CERRADO,No cuenta con un monto de siniestro
3552,15512,2025-04-19,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3555,23779,2025-07-28,1226.39,,El estado del siniestro se encuentra vacio
3557,8401,2025-04-28,,ABIERTO,No cuenta con un monto de siniestro
3560,18806,2025-04-09,,CERRADO,No cuenta con un monto de siniestro
3562,25632,2025-11-04,,CERRADO,No cuenta con un monto de siniestro
3565,16432,2025-02-04,7620.6,,El estado del siniestro se encuentra vacio
3567,14450,2025-11-13,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3570,16393,2025-06-10,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3571,9806,2025-06-29,8378.61,,El estado del siniestro se encuentra vacio
3572,4216,2025-11-23,7426.75,,El estado del siniestro se encuentra vacio
3573,10249,2025-12-25,8961.5,,El estado del siniestro se encuentra vacio
3577,25650,2025-09-14,,RECHAZADO,No cuenta con un monto de siniestro
3582,3284,2026-02-11,1771.01,,El estado del siniestro se encuentra vacio
3584,6152,2025-05-22,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3586,12542,2025-11-08,5387.28,,El estado del siniestro se encuentra vacio
3587,507,2025-08-24,,RECHAZADO,No cuenta con un monto de siniestro
3588,14560,2025-05-11,514.33,,El estado del siniestro se encuentra vacio
3590,25774,2025-11-29,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3592,12181,2025-01-15,9905.61,,El estado del siniestro se encuentra vacio
3593,23667,2025-07-21,,CERRADO,No cuenta con un monto de siniestro
3594,21287,2025-11-27,2696.59,,El estado del siniestro se encuentra vacio
3598,3201,2025-07-24,3337.73,,El estado del siniestro se encuentra vacio
3600,19340,2025-10-20,,RECHAZADO,No cuenta con un monto de siniestro
3601,20525,2026-02-05,,RECHAZADO,No cuenta con un monto de siniestro
3602,20445,2026-01-01,,ABIERTO,No cuenta con un monto de siniestro
3605,23807,2025-01-26,3633.79,,El estado del siniestro se encuentra vacio
3611,10537,2025-06-29,,ABIERTO,No cuenta con un monto de siniestro
3614,13738,2026-01-31,8077.38,,El estado del siniestro se encuentra vacio
3618,16604,2025-05-28,7815.24,,El estado del siniestro se encuentra vacio
3621,198,2025-04-24,,CERRADO,No cuenta con un monto de siniestro
3623,8315,2025-07-20,,ABIERTO,No cuenta con un monto de siniestro
3626,8247,2025-05-26,10232.98,,El estado del siniestro se encuentra vacio
3627,15450,2025-09-26,9880.85,,El estado del siniestro se encuentra vacio
3632,11730,2025-04-30,,CERRADO,No cuenta con un monto de siniestro
3633,15157,2025-11-19,4535.49,,El estado del siniestro se encuentra vacio
3634,20387,2025-07-13,,RECHAZADO,No cuenta con un monto de siniestro
3636,2605,2025-03-03,7899.99,,El estado del siniestro se encuentra vacio
3638,5867,2025-11-30,13336.08,,El estado del siniestro se encuentra vacio
3639,14954,2025-11-24,,CERRADO,No cuenta con un monto de siniestro
3640,828,2025-08-17,14994.75,,El estado del siniestro se encuentra vacio
3641,6716,2025-08-21,585.42,,El estado del siniestro se encuentra vacio
3646,15001,2025-12-04,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3647,16785,2025-04-14,,ABIERTO,No cuenta con un monto de siniestro
3649,21390,2025-10-01,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3651,17717,2025-11-10,,CERRADO,No cuenta con un monto de siniestro
3655,14874,2025-05-01,14325.34,,El estado del siniestro se encuentra vacio
3656,24618,2026-09-02,3219.25,,El estado del siniestro se encuentra vacio
3657,15950,2025-01-19,11571.88,,El estado del siniestro se encuentra vacio
3663,10279,2025-06-22,,RECHAZADO,No cuenta con un monto de siniestro
3665,5478,2025-09-20,265.72,,El estado del siniestro se encuentra vacio
3669,3060,2025-07-12,13639.76,,El estado del siniestro se encuentra vacio
3670,755,2025-09-21,11756.61,,El estado del siniestro se encuentra vacio
3671,23288,2025-10-22,8923.47,,El estado del siniestro se encuentra vacio
3674,14363,2025-12-01,8756.27,,El estado del siniestro se encuentra vacio
3675,4333,2026-02-08,1900.76,,El estado del siniestro se encuentra vacio
3677,19247,2025-10-27,7118.02,,El estado del siniestro se encuentra vacio
3682,5802,2025-05-31,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3684,12106,2025-09-23,9742.07,,El estado del siniestro se encuentra vacio
3686,16992,2025-08-05,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3688,7368,2025-11-12,,ABIERTO,No cuenta con un monto de siniestro
3689,6190,2025-10-22,1702.18,,El estado del siniestro se encuentra vacio
3692,20163,2025-02-21,6793.57,,El estado del siniestro se encuentra vacio
3698,11276,2025-12-02,1773.18,,El estado del siniestro se encuentra vacio
3701,18229,2026-01-29,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3702,2415,2025-12-21,,CERRADO,No cuenta con un monto de siniestro
3704,20207,2025-01-16,6431.65,,El estado del siniestro se encuentra vacio
3709,10801,2025-03-16,,ABIERTO,No cuenta con un monto de siniestro
3711,2480,2025-02-22,508.21,,El estado del siniestro se encuentra vacio
3714,21261,2025-06-14,10969.6,,El estado del siniestro se encuentra vacio
3716,7097,2025-09-27,11487.91,,El estado del siniestro se encuentra vacio
3721,10148,2025-04-23,,CERRADO,No cuenta con un monto de siniestro
3724,9379,2025-02-25,,CERRADO,No cuenta con un monto de siniestro
3725,23346,2025-12-17,13537.48,,El estado del siniestro se encuentra vacio
3730,6287,2025-11-11,,CERRADO,No cuenta con un monto de siniestro
3731,12709,2025-02-02,14234.59,,El estado del siniestro se encuentra vacio
3734,4938,2026-01-10,5073.75,,El estado del siniestro se encuentra vacio
3735,10887,2025-04-05,6699.66,,El estado del siniestro se encuentra vacio
3738,3994,2025-01-05,,ABIERTO,No cuenta con un monto de siniestro
3743,17359,2025-08-12,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3752,12042,2025-08-21,,CERRADO,No cuenta con un monto de siniestro
3754,24268,2025-08-30,14928.13,,El estado del siniestro se encuentra vacio
3761,13020,2025-10-06,14515.43,,El estado del siniestro se encuentra vacio
3765,21952,2025-03-04,1414.62,,El estado del siniestro se encuentra vacio
3772,20463,2025-07-12,,CERRADO,No cuenta con un monto de siniestro
3777,5522,2025-02-13,13528.1,,El estado del siniestro se encuentra vacio
3778,8641,2025-12-13,9202.38,,El estado del siniestro se encuentra vacio
3779,15055,2025-12-10,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3782,25672,2025-11-30,1493.78,,El estado del siniestro se encuentra vacio
3784,13494,2025-01-01,8987.15,,El estado del siniestro se encuentra vacio
3787,2682,2025-06-06,13275.06,,El estado del siniestro se encuentra vacio
3790,21552,2025-04-08,,CERRADO,No cuenta con un monto de siniestro
3793,25540,2026-02-15,5437.21,,El estado del siniestro se encuentra vacio
3794,14189,2025-12-10,,CERRADO,No cuenta con un monto de siniestro
3796,18333,2025-04-09,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3800,8810,2025-04-19,944.53,,El estado del siniestro se encuentra vacio
3802,25639,2025-05-02,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3808,12949,2025-03-19,,ABIERTO,No cuenta con un monto de siniestro
3810,4416,2025-01-03,,CERRADO,No cuenta con un monto de siniestro
3811,7417,2025-04-15,14454.82,,El estado del siniestro se encuentra vacio
3813,10354,2025-05-22,11870.82,,El estado del siniestro se encuentra vacio
3814,2824,2025-11-26,,CERRADO,No cuenta con un monto de siniestro
3816,6134,2025-04-14,,RECHAZADO,No cuenta con un monto de siniestro
3817,22562,2025-04-07,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3820,17847,2025-08-21,,CERRADO,No cuenta con un monto de siniestro
3821,3088,2025-12-21,11389.62,,El estado del siniestro se encuentra vacio
3823,14949,2025-10-07,9296.93,,El estado del siniestro se encuentra vacio
3824,1372,2025-11-09,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3826,24010,2025-10-19,11025.46,,El estado del siniestro se encuentra vacio
3827,16856,2025-01-26,12070.87,,El estado del siniestro se encuentra vacio
3828,5619,2025-01-09,4098.72,,El estado del siniestro se encuentra vacio
3831,7022,2025-01-05,,ABIERTO,No cuenta con un monto de siniestro
3833,8250,2025-12-15,,ABIERTO,No cuenta con un monto de siniestro
3834,23121,2026-08-02,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3842,14173,2025-12-13,317.55,,El estado del siniestro se encuentra vacio
3845,22741,2025-06-02,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3846,9358,2025-04-22,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3847,25696,2025-08-05,11775.7,,El estado del siniestro se encuentra vacio
3848,9077,2025-04-23,,ABIERTO,No cuenta con un monto de siniestro
3851,704,2025-03-07,,ABIERTO,No cuenta con un monto de siniestro
3853,25715,2025-11-02,434.42,,El estado del siniestro se encuentra vacio
3854,10853,2025-12-01,,CERRADO,No cuenta con un monto de siniestro
3855,1464,2026-02-23,11957.28,,El estado del siniestro se encuentra vacio
3856,8596,2025-06-27,7364.07,,El estado del siniestro se encuentra vacio
3857,22438,2025-05-26,5174.85,,El estado del siniestro se encuentra vacio
3858,9869,2025-10-06,,CERRADO,No cuenta con un monto de siniestro
3865,13863,2025-10-20,,RECHAZADO,No cuenta con un monto de siniestro
3866,21369,2026-02-07,2720.08,,El estado del siniestro se encuentra vacio
3869,15284,2025-03-04,8946.16,,El estado del siniestro se encuentra vacio
3871,7219,2025-03-11,976.46,,El estado del siniestro se encuentra vacio
3876,6786,2025-04-16,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3880,10369,2026-02-01,10242.8,,El estado del siniestro se encuentra vacio
3882,23969,2025-06-04,,ABIERTO,No cuenta con un monto de siniestro
3883,16688,2025-01-01,11781.32,,El estado del siniestro se encuentra vacio
3885,23807,2026-02-04,,ABIERTO,No cuenta con un monto de siniestro
3886,16331,2025-05-25,2289.58,,El estado del siniestro se encuentra vacio
3889,12528,2025-12-16,,ABIERTO,No cuenta con un monto de siniestro
3890,13316,2025-10-27,2845.96,,El estado del siniestro se encuentra vacio
3893,16341,2025-02-04,10181.57,,El estado del siniestro se encuentra vacio
3896,5761,2025-12-13,4853.2,,El estado del siniestro se encuentra vacio
3903,25702,2025-11-30,2313.15,,El estado del siniestro se encuentra vacio
3904,2817,2025-08-22,7865.6,,El estado del siniestro se encuentra vacio
3911,21924,2025-02-18,3307.94,,El estado del siniestro se encuentra vacio
3913,5853,2025-01-10,,ABIERTO,No cuenta con un monto de siniestro
3919,5401,2025-06-11,4207.29,,El estado del siniestro se encuentra vacio
3925,11738,2025-12-12,,RECHAZADO,No cuenta con un monto de siniestro
3926,17850,2025-01-14,-3859.65,,El estado del siniestro se encuentra vacio
3931,18066,2025-02-10,,ABIERTO,No cuenta con un monto de siniestro
3935,3910,2025-08-24,,ABIERTO,No cuenta con un monto de siniestro
3938,18501,2025-10-24,,ABIERTO,No cuenta con un monto de siniestro
3941,22298,2026-01-26,,ABIERTO,No cuenta con un monto de siniestro
3944,15570,2025-10-26,10318.43,,El estado del siniestro se encuentra vacio
3945,17558,2025-01-16,1592.38,,El estado del siniestro se encuentra vacio
3946,3415,2025-05-19,,RECHAZADO,No cuenta con un monto de siniestro
3947,5119,2025-07-13,13690.59,,El estado del siniestro se encuentra vacio
3948,10677,2025-05-19,,CERRADO,No cuenta con un monto de siniestro
3949,17401,2025-08-11,5932.92,,El estado del siniestro se encuentra vacio
3950,22453,2025-10-26,14097.2,,El estado del siniestro se encuentra vacio
3951,3010,2025-05-27,,CERRADO,No cuenta con un monto de siniestro
3954,18091,2025-11-26,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3955,25824,2025-05-12,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3957,5951,2026-01-19,,ABIERTO,No cuenta con un monto de siniestro
3960,14334,2025-09-24,11981.94,,El estado del siniestro se encuentra vacio
3961,14833,2025-10-21,11031.1,,El estado del siniestro se encuentra vacio
3967,13125,2025-03-29,10186.18,,El estado del siniestro se encuentra vacio
3969,16952,2025-01-02,,ABIERTO,No cuenta con un monto de siniestro
3970,13723,2026-01-22,12141.6,,El estado del siniestro se encuentra vacio
3973,20228,2025-08-29,775.93,,El estado del siniestro se encuentra vacio
3976,10969,2025-11-03,,CERRADO,No cuenta con un monto de siniestro
3977,14177,2026-01-02,,ABIERTO,No cuenta con un monto de siniestro
3978,886,2025-03-26,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3980,18779,2025-06-19,13127.61,,El estado del siniestro se encuentra vacio
3983,15860,2025-08-22,,ABIERTO,No cuenta con un monto de siniestro
3986,24416,2025-11-12,,RECHAZADO,No cuenta con un monto de siniestro
3989,18542,2025-11-27,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3990,16239,2025-03-25,,CERRADO,No cuenta con un monto de siniestro
3991,17235,2025-07-02,,CERRADO,No cuenta con un monto de siniestro
3993,6283,2025-06-01,12236.04,,El estado del siniestro se encuentra vacio
3995,17779,2025-05-03,10785.66,,El estado del siniestro se encuentra vacio
3997,3671,2025-12-31,,CERRADO,No cuenta con un monto de siniestro
4000,3351,2025-10-28,5881.74,,El estado del siniestro se encuentra vacio
4001,17837,2025-01-18,9541.22,,El estado del siniestro se encuentra vacio
4003,23759,2025-03-19,,ABIERTO,No cuenta con un monto de siniestro
4006,248,2025-11-07,7891.22,,El estado del siniestro se encuentra vacio
4012,3590,2025-06-27,,CERRADO,No cuenta con un monto de siniestro
4013,7623,2025-01-12,2772.63,,El estado del siniestro se encuentra vacio
4016,25602,2025-07-23,,CERRADO,No cuenta con un monto de siniestro
4017,12731,2026-01-07,,RECHAZADO,No cuenta con un monto de siniestro
4018,24945,2025-06-07,,CERRADO,No cuenta con un monto de siniestro
4020,1030,2025-06-28,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
4024,12345,2025-06-21,5801.61,,El estado del siniestro se encuentra vacio
4025,13140,2025-12-01,3065.48,,El estado del siniestro se encuentra vacio
4027,9849,2026-02-07,,CERRADO,No cuenta con un monto de siniestro
4030,30,2026-01-05,,ABIERTO,No cuenta con un monto de siniestro
4031,24139,2025-01-23,10048.22,,El estado del siniestro se encuentra vacio
4035,17977,2025-02-27,1926.12,,El estado del siniestro se encuentra vacio
4037,20719,2025-05-11,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
4038,22016,2025-04-27,,CERRADO,No cuenta con un monto de siniestro
4041,17399,2025-02-02,10160.85,,El estado del siniestro se encuentra vacio
4043,3336,2025-09-23,8818.06,,El estado del siniestro se encuentra vacio
4044,14717,2025-05-09,11415.68,,El estado del siniestro se encuentra vacio
4046,20079,2025-08-22,8211.96,,El estado del siniestro se encuentra vacio
4052,22450,2026-01-12,7007.45,,El estado del siniestro se encuentra vacio
4055,11337,2026-01-19,,CERRADO,No cuenta con un monto de siniestro
4057,10452,2025-03-05,6291.7,,El estado del siniestro se encuentra vacio
4058,3699,2025-03-04,,CERRADO,No cuenta con un monto de siniestro
4060,14699,2025-05-16,,CERRADO,No cuenta con un monto de siniestro
4062,15191,2025-01-19,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
4064,3513,2025-04-17,3957.85,,El estado del siniestro se encuentra vacio
4068,376,2025-02-11,2832.78,,El estado del siniestro se encuentra vacio
4073,18331,2025-07-30,,ABIERTO,No cuenta con un monto de siniestro
4074,16835,2025-01-27,3033.35,,El estado del siniestro se encuentra vacio
4078,7214,2025-05-07,4542.89,,El estado del siniestro se encuentra vacio
4080,20764,2025-08-29,9241.89,,El estado del siniestro se encuentra vacio
4083,19992,2025-01-23,,RECHAZADO,No cuenta con un monto de siniestro
4086,7633,2025-11-23,2487.26,,El estado del siniestro se encuentra vacio
4091,10644,2025-05-03,,CERRADO,No cuenta con un monto de siniestro
4094,9931,2025-05-15,,ABIERTO,No cuenta con un monto de siniestro
4097,12844,2025-08-25,6690.82,,El estado del siniestro se encuentra vacio
4102,3831,2026-06-02,,CERRADO,No cuenta con un monto de siniestro
4104,9108,2025-03-29,4879.54,,El estado del siniestro se encuentra vacio
4105,13968,2025-10-16,,RECHAZADO,No cuenta con un monto de siniestro
4109,18859,2025-12-11,11754.54,,El estado del siniestro se encuentra vacio
4110,18843,2025-05-30,10848.35,,El estado del siniestro se encuentra vacio
4111,23276,2025-02-18,,CERRADO,No cuenta con un monto de siniestro
4112,5449,2025-07-06,9514.74,,El estado del siniestro se encuentra vacio
4114,7426,2025-10-15,,ABIERTO,No cuenta con un monto de siniestro
4115,5001,2025-03-20,,CERRADO,No cuenta con un monto de siniestro
4116,8163,2025-07-28,,ABIERTO,No cuenta con un monto de siniestro
4119,7033,2026-02-03,2026.75,,El estado del siniestro se encuentra vacio
4124,2005,2025-08-15,14313.14,,El estado del siniestro se encuentra vacio
4125,7291,2025-04-01,4265.4,,El estado del siniestro se encuentra vacio
4129,24041,2025-04-25,14226.25,,El estado del siniestro se encuentra vacio
4132,22194,2025-06-26,5959.84,,El estado del siniestro se encuentra vacio
4135,1573,2025-09-28,9402.48,,El estado del siniestro se encuentra vacio
4136,5828,2025-10-16,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
4138,3535,2025-04-11,6194.66,,El estado del siniestro se encuentra vacio
4140,15109,2025-08-09,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
4142,4738,2026-01-30,6724.5,,El estado del siniestro se encuentra vacio
4144,3466,2025-12-12,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
4146,18675,2025-04-19,4209.24,,El estado del siniestro se encuentra vacio
4147,17676,2026-01-18,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
4150,25748,2025-08-16,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
4155,22871,2025-08-22,5204.25,,El estado del siniestro se encuentra vacio
4156,19213,2026-11-02,,ABIERTO,No cuenta con un monto de siniestro
4157,23912,2025-01-18,1619.19,,El estado del siniestro se encuentra vacio
4158,15553,2025-11-08,4375.85,,El estado del siniestro se encuentra vacio
4159,24415,2025-02-23,7808.66,,El estado del siniestro se encuentra vacio
4165,7239,2025-03-15,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
4166,14145,2026-01-20,,RECHAZADO,No cuenta con un monto de siniestro
4168,1313,2025-10-06,9095.81,,El estado del siniestro se encuentra vacio
4170,18400,2025-10-05,,RECHAZADO,No cuenta con un monto de siniestro
4173,22521,2025-07-29,7042.02,,El estado del siniestro se encuentra vacio
4177,17744,2026-01-19,,ABIERTO,No cuenta con un monto de siniestro
4181,23084,2025-06-08,598.46,,El estado del siniestro se encuentra vacio
4182,17074,2025-08-10,,ABIERTO,No cuenta con un monto de siniestro
4183,13358,2025-11-11,6489.87,,El estado del siniestro se encuentra vacio
4185,12143,2026-01-13,7220.0,,El estado del siniestro se encuentra vacio
4188,8532,2026-02-22,,RECHAZADO,No cuenta con un monto de siniestro
4189,6200,2025-12-30,4735.41,,El estado del siniestro se encuentra vacio
4191,14049,2025-12-07,12056.6,,El estado del siniestro se encuentra vacio
4193,25503,2025-08-11,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
4196,21257,2025-07-18,,CERRADO,No cuenta con un monto de siniestro
4198,18622,2025-11-20,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
4199,10023,2025-07-17,12320.12,,El estado del siniestro se encuentra vacio
4201,185,2025-02-23,,ABIERTO,No cuenta con un monto de siniestro
4202,5826,2025-02-18,1738.61,,El estado del siniestro se encuentra vacio
4204,12576,2025-02-19,,ABIERTO,No cuenta con un monto de siniestro
4207,18106,2025-11-27,6687.19,,El estado del siniestro se encuentra vacio
4211,22179,2026-02-09,3176.21,,El estado del siniestro se encuentra vacio
4212,4533,2025-05-11,2152.46,,El estado del siniestro se encuentra vacio
4214,5744,2025-08-22,9169.16,,El estado del siniestro se encuentra vacio
4216,12781,2025-05-20,6012.5,,El estado del siniestro se encuentra vacio
4217,7882,2025-01-08,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
4220,13370,2025-03-27,,ABIERTO,No cuenta con un monto de siniestro
4225,1403,2025-02-25,316.2,,El estado del siniestro se encuentra vacio
4226,21250,2025-04-04,,RECHAZADO,No cuenta con un monto de siniestro
4228,19860,2025-11-19,,CERRADO,No cuenta con un monto de siniestro
4231,5166,2025-05-14,,CERRADO,No cuenta con un monto de siniestro
4232,6139,2025-05-14,8359.11,,El estado del siniestro se encuentra vacio
4233,3473,2025-01-28,1270.75,,El estado del siniestro se encuentra vacio
4234,18871,2026-01-13,,RECHAZADO,No cuenta con un monto de siniestro
4236,23353,2025-02-17,9432.99,,El estado del siniestro se encuentra vacio
4239,1406,2025-01-12,,ABIERTO,No cuenta con un monto de siniestro
4244,21575,2025-07-16,,CERRADO,No cuenta con un monto de siniestro
4245,19602,2025-03-28,,ABIERTO,No cuenta con un monto de siniestro
4246,2192,2025-02-03,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
4249,12741,2025-07-04,,CERRADO,No cuenta con un monto de siniestro
4255,14402,2026-01-12,9885.72,,El estado del siniestro se encuentra vacio
4259,14200,2025-03-30,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
4261,11066,2025-06-11,9563.62,,El estado del siniestro se encuentra vacio
4262,4313,2025-05-31,8478.44,,El estado del siniestro se encuentra vacio
4263,18580,2025-02-23,4025.48,,El estado del siniestro se encuentra vacio
4265,703,2025-02-06,12384.06,,El estado del siniestro se encuentra vacio
4266,5447,2025-07-19,7272.89,,El estado del siniestro se encuentra vacio
4268,18469,2026-01-23,14950.94,,El estado del siniestro se encuentra vacio
4269,1614,2025-05-26,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
4272,24316,2025-01-12,8963.16,,El estado del siniestro se encuentra vacio
4273,4049,2025-04-18,4785.95,,El estado del siniestro se encuentra vacio
4277,23332,2025-03-07,11557.57,,El estado del siniestro se encuentra vacio
4281,7669,2025-07-15,,ABIERTO,No cuenta con un monto de siniestro
4285,8925,2025-08-24,,ABIERTO,No cuenta con un monto de siniestro
4286,24218,2026-01-28,14185.66,,El estado del siniestro se encuentra vacio
4287,5211,2025-07-27,,ABIERTO,No cuenta con un monto de siniestro
4288,24612,2025-06-20,,ABIERTO,No cuenta con un monto de siniestro
4291,22778,2026-01-08,,CERRADO,No cuenta con un monto de siniestro
4295,7853,2025-11-21,7470.14,,El estado del siniestro se encuentra vacio
4296,11409,2026-01-25,,RECHAZADO,No cuenta con un monto de siniestro
4298,19354,2025-03-09,2077.99,,El estado del siniestro se encuentra vacio
4299,16410,2025-12-16,9387.98,,El estado del siniestro se encuentra vacio
4300,21444,2025-01-03,3091.32,,El estado del siniestro se encuentra vacio
4302,19811,2025-01-26,,CERRADO,No cuenta con un monto de siniestro
4303,23535,2025-04-14,1648.0,,El estado del siniestro se encuentra vacio
4305,6276,2025-12-06,,ABIERTO,No cuenta con un monto de siniestro
4306,23988,2025-05-21,3954.87,,El estado del siniestro se encuentra vacio
4307,8802,2025-02-14,2341.93,,El estado del siniestro se encuentra vacio
4310,21328,2025-01-29,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
4312,1944,2025-04-06,5478.38,,El estado del siniestro se encuentra vacio
4313,4327,2025-10-01,9522.07,,El estado del siniestro se encuentra vacio
4315,6242,2025-11-15,14884.81,,El estado del siniestro se encuentra vacio
4317,1829,2025-12-22,,CERRADO,No cuenta con un monto de siniestro
4318,5740,2025-05-14,9834.32,,El estado del siniestro se encuentra vacio
4320,14536,2025-10-29,,ABIERTO,No cuenta con un monto de siniestro
4321,4849,2025-09-15,5788.09,,El estado del siniestro se encuentra vacio
4322,5776,2025-03-05,,ABIERTO,No cuenta con un monto de siniestro
4325,14934,2025-10-23,,ABIERTO,No cuenta con un monto de siniestro
4327,15861,2025-07-01,430.7,,El estado del siniestro se encuentra vacio
4328,16628,2025-05-07,9861.67,,El estado del siniestro se encuentra vacio
4336,16399,2025-07-11,,RECHAZADO,No cuenta con un monto de siniestro
4339,7133,2025-03-18,,CERRADO,No cuenta con un monto de siniestro
4341,6381,2025-02-14,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
4343,15786,2025-06-27,986.29,,El estado del siniestro se encuentra vacio
4346,13017,2026-01-04,5474.39,,El estado del siniestro se encuentra vacio
4347,15660,2025-08-31,12039.64,,El estado del siniestro se encuentra vacio
4348,20438,2026-02-24,255.59,,El estado del siniestro se encuentra vacio
4349,10458,2025-03-31,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
4350,6656,2025-05-15,,RECHAZADO,No cuenta con un monto de siniestro
4351,18364,2025-08-25,5709.23,,El estado del siniestro se encuentra vacio
4353,4878,2025-03-14,,CERRADO,No cuenta con un monto de siniestro
4354,5163,2025-11-04,9295.32,,El estado del siniestro se encuentra vacio
4356,9946,2025-11-09,12657.53,,El estado del siniestro se encuentra vacio
4362,14305,2025-01-02,449.46,,El estado del siniestro se encuentra vacio
4363,18407,2025-08-12,,CERRADO,No cuenta con un monto de siniestro
4368,8084,2025-12-30,227.18,,El estado del siniestro se encuentra vacio
4370,21724,2025-12-22,,RECHAZADO,No cuenta con un monto de siniestro
4372,16537,2026-02-18,,ABIERTO,No cuenta con un monto de siniestro
4376,4985,2025-12-26,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
4378,21246,2025-07-18,,CERRADO,No cuenta con un monto de siniestro
4386,25828,2025-07-03,,RECHAZADO,No cuenta con un monto de siniestro
4387,17814,2025-10-08,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
4390,11853,2025-11-04,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
4391,24091,2025-12-03,,ABIERTO,No cuenta con un monto de siniestro
